bhk,area_sqft,locality,furnishing,status,price_rupees,price_per_sqft
2,545.0,New Naroda,Furnished,Ready To Move,5500000.0,10091.74
3,1620.0,Chharodi,Semi-Furnished,Ready To Move,9200000.0,5679.01
2,1800.0,Zundal,Furnished,Ready To Move,6600000.0,3666.67
3,1500.0,Sg Highway,Unfurnished,Under Construction,7600000.0,5066.67
2,690.0,Vaishnodevi,Furnished,Under Construction,6700000.0,9710.14
3,2160.0,New Naroda,Furnished,Ready To Move,10500000.0,4861.11
3,1450.0,Bopal,Furnished,Ready To Move,5700000.0,3931.03
3,1665.0,Bopal,Semi-Furnished,Ready To Move,7500000.0,4504.5
2,1215.0,Nava Vadaj,Furnished,Ready To Move,6000000.0,4938.27
3,1600.0,Chandkheda,Furnished,Ready To Move,6750000.0,4218.75
3,1575.0,Vaishnodevi,Furnished,Ready To Move,9500000.0,6031.75
2,1350.0,Sarkhej,Furnished,Ready To Move,6500000.0,4814.81
3,1215.0,Paldi,Semi-Furnished,Ready To Move,6500000.0,5349.79
3,1655.0,Shela,Furnished,Ready To Move,7500000.0,4531.72
3,1179.0,Gota,Semi-Furnished,Ready To Move,6000000.0,5089.06
2,1216.0,Vaishnodevi,Furnished,Under Construction,6700000.0,5509.87
3,1100.0,Sardar Patel Ring,Furnished,Ready To Move,9000000.0,8181.82
2,1410.0,Vastral,Furnished,Ready To Move,6000000.0,4255.32
2,1200.0,Bopal,Semi-Furnished,Ready To Move,6000000.0,5000.0
3,1557.0,Vaishnodevi,Furnished,Ready To Move,6900000.0,4431.6
2,1071.0,Naroda,Furnished,Ready To Move,9000000.0,8403.36
2,1710.0,Nikol,Furnished,Ready To Move,6050000.0,3538.01
2,1215.0,Chanakyapuri,Furnished,Ready To Move,6800000.0,5596.71
3,817.0,Bopal,Furnished,Ready To Move,10000000.0,12239.9
2,1205.0,Sg Highway,Furnished,Under Construction,6500000.0,5394.19
3,1602.0,Ranip,Furnished,Ready To Move,9000000.0,5617.98
2,712.0,Chandkheda,Furnished,Ready To Move,6800000.0,9550.56
2,657.0,Ranip,Furnished,Ready To Move,5200000.0,7914.76
3,1031.0,Shela,Furnished,Ready To Move,7500000.0,7274.49
3,1750.0,Bopal,Furnished,Under Construction,6400000.0,3657.14
3,1050.0,Shilaj,Furnished,Ready To Move,8800000.0,8380.95
3,1700.0,Bopal,Unfurnished,Under Construction,5820000.0,3423.53
2,909.0,Prahlad Nagar,Furnished,Ready To Move,5500000.0,6050.61
3,1220.0,Maninagar,Furnished,Ready To Move,11000000.0,9016.39
2,1260.0,Gota,Furnished,Ready To Move,7200000.0,5714.29
4,1800.0,New Naroda,Furnished,Ready To Move,7500000.0,4166.67
3,1755.0,Vatva,Furnished,Ready To Move,5500000.0,3133.9
3,1470.0,Shela,Furnished,Under Construction,7000000.0,4761.9
3,1700.0,Bopal,Unfurnished,Under Construction,7200000.0,4235.29
3,1435.0,Bopal,Semi-Furnished,Ready To Move,7800000.0,5435.54
3,1500.0,Gota,Unfurnished,Ready To Move,5500000.0,3666.67
2,972.0,Shilaj,Furnished,Ready To Move,5850000.0,6018.52
2,697.0,Sg Highway,Furnished,Under Construction,6400000.0,9182.21
3,940.0,Shela,Furnished,Under Construction,8400000.0,8936.17
2,559.0,Chandkheda,Semi-Furnished,Ready To Move,5600000.0,10017.89
4,3380.0,Bodakdev,Unfurnished,Under Construction,26000000.0,7692.31
3,1320.0,Ambli,Unfurnished,Under Construction,15600000.0,11818.18
3,2385.0,Chharodi,Unfurnished,Under Construction,11300000.0,4737.95
3,1413.0,Shela,Unfurnished,Under Construction,10200000.0,7218.68
4,2174.0,Vaishnodevi,Unfurnished,Under Construction,15000000.0,6899.72
3,1272.0,Gota,Unfurnished,Under Construction,13400000.0,10534.59
4,1785.0,Vaishnodevi,Unfurnished,Under Construction,20800000.0,11652.66
4,1810.0,Shela,Unfurnished,Under Construction,20900000.0,11546.96
4,2722.0,Sg Highway,Unfurnished,Under Construction,22400000.0,8229.24
4,1785.0,Vaishnodevi,Unfurnished,Under Construction,22600000.0,12661.06
3,2223.0,Gota,Unfurnished,Under Construction,14000000.0,6297.8
4,1751.0,Gota,Unfurnished,Under Construction,19700000.0,11250.71
4,1988.0,Vaishnodevi,Unfurnished,Under Construction,13900000.0,6991.95
3,1506.0,Gota,Unfurnished,Under Construction,12500000.0,8300.13
3,2475.0,Maninagar,Unfurnished,Under Construction,16700000.0,6747.47
3,1845.0,Thaltej,Unfurnished,Under Construction,12500000.0,6775.07
4,1505.0,Ghatlodiya,Unfurnished,Under Construction,14200000.0,9435.22
4,2376.0,Naranpura,Unfurnished,Ready To Move,14300000.0,6018.52
4,1687.0,Bopal,Unfurnished,Under Construction,16300000.0,9662.12
4,3000.0,Ellisbridge,Unfurnished,Ready To Move,19500000.0,6500.0
3,2250.0,Chharodi,Unfurnished,Under Construction,11000000.0,4888.89
3,1284.0,Vaishnodevi,Furnished,Under Construction,15800000.0,12305.3
3,1320.0,Ambli,Furnished,Under Construction,15600000.0,11818.18
3,1431.0,Vaishnodevi,Furnished,Under Construction,11000000.0,7686.93
3,2400.0,Satellite,Furnished,Under Construction,18000000.0,7500.0
4,1863.0,Vaishnodevi,Furnished,Under Construction,14600000.0,7836.82
3,1276.0,Shela,Furnished,Under Construction,10400000.0,8150.47
3,967.0,Vaishnodevi,Furnished,Under Construction,11100000.0,11478.8
4,3170.0,Ambli,Furnished,Under Construction,18900000.0,5962.15
4,2273.0,Shela,Furnished,Under Construction,23100000.0,10162.78
4,3151.0,Shela,Furnished,Under Construction,17300000.0,5490.32
4,2100.0,Vastrapur,Furnished,Under Construction,24900000.0,11857.14
3,1061.0,Jagatpur,Furnished,Under Construction,11100000.0,10461.83
4,3250.0,Sg Highway,Furnished,Ready To Move,25500000.0,7846.15
4,3123.0,Vaishnodevi,Furnished,Under Construction,13900000.0,4450.85
3,1170.0,Vaishnodevi,Furnished,Ready To Move,10500000.0,8974.36
3,1284.0,Shantipura,Unfurnished,Under Construction,10200000.0,7943.93
3,1507.0,Shela,Furnished,Under Construction,14500000.0,9621.77
4,3750.0,Bopal,Furnished,Under Construction,16100000.0,4293.33
4,1914.0,Thaltej,Furnished,Under Construction,25200000.0,13166.14
3,1140.0,Bopal,Semi-Furnished,Ready To Move,10000000.0,8771.93
4,1750.0,Shilaj,Furnished,Under Construction,21000000.0,12000.0
4,1710.0,Gota,Furnished,Under Construction,15900000.0,9298.25
3,1498.0,Bodakdev,Furnished,Under Construction,19900000.0,13284.38
3,2313.0,Jagatpur,Furnished,Under Construction,10600000.0,4582.79
3,1114.0,Ambawadi,Semi-Furnished,Ready To Move,13800000.0,12387.79
4,1824.0,Shantipura,Furnished,Under Construction,13900000.0,7620.61
3,2778.0,Shela,Furnished,Under Construction,14900000.0,5363.57
3,2395.0,Thaltej,Furnished,Under Construction,13500000.0,5636.74
4,1382.0,Jagatpur,Furnished,Under Construction,13500000.0,9768.45
4,2271.0,Shela,Furnished,Under Construction,22700000.0,9995.6
4,1815.0,Bodakdev,Furnished,Under Construction,25500000.0,14049.59
4,2095.0,Makarba,Furnished,Under Construction,17300000.0,8257.76
3,1507.0,Shela,Furnished,Under Construction,14200000.0,9422.69
4,1772.0,Vaishnodevi,Furnished,Under Construction,17900000.0,10101.58
4,2124.0,Gota,Furnished,Under Construction,21200000.0,9981.17
4,1891.0,Gota,Furnished,Under Construction,17500000.0,9254.36
4,1644.0,Thaltej,Furnished,Under Construction,14000000.0,8515.82
4,2282.0,Jagatpur,Furnished,Under Construction,22000000.0,9640.67
4,2021.0,Drive In,Furnished,Under Construction,25500000.0,12617.52
4,2123.0,Gota,Furnished,Under Construction,20400000.0,9609.04
3,1320.0,Vaishnodevi,Furnished,Under Construction,11100000.0,8409.09
3,2200.0,Vaishnodevi,Furnished,Under Construction,12000000.0,5454.55
3,1284.0,Vaishnodevi,Furnished,Under Construction,12300000.0,9579.44
4,2630.0,Shela,Furnished,Under Construction,16400000.0,6235.74
4,1743.0,Ambli,Furnished,Under Construction,19500000.0,11187.61
4,1700.0,Godhavi,Furnished,Under Construction,12600000.0,7411.76
3,1350.0,Ambli,Furnished,Under Construction,15600000.0,11555.56
4,1687.0,Bopal,Furnished,Under Construction,14800000.0,8772.97
4,1915.0,Thaltej,Furnished,Under Construction,25000000.0,13054.83
4,2825.0,Shela,Furnished,Under Construction,12700000.0,4495.58
3,1428.0,Shela,Furnished,Under Construction,15500000.0,10854.34
4,2280.0,Shela,Furnished,Under Construction,22700000.0,9956.14
3,2395.0,Thaltej,Furnished,Under Construction,12500000.0,5219.21
4,1950.0,Gota,Furnished,Under Construction,17100000.0,8769.23
4,1845.0,Ambli,Furnished,Under Construction,20700000.0,11219.51
3,2740.0,Shela,Furnished,Under Construction,15000000.0,5474.45
4,1796.0,Shela,Furnished,Under Construction,21100000.0,11748.33
4,3300.0,Bopal,Furnished,Under Construction,13200000.0,4000.0
5,2627.0,Bopal,Furnished,Under Construction,23000000.0,8755.23
3,1050.0,Satellite,Furnished,Under Construction,13900000.0,13238.1
3,1335.0,Chharodi,Furnished,Under Construction,10900000.0,8164.79
4,2500.0,Shela,Furnished,Under Construction,22700000.0,9080.0
3,1210.0,Bopal,Furnished,Under Construction,11000000.0,9090.91
3,1507.0,Shela,Furnished,Under Construction,16400000.0,10882.55
4,1793.0,Shela,Furnished,Under Construction,13000000.0,7250.42
3,1437.0,Makarba,Furnished,Under Construction,11900000.0,8281.14
3,1392.0,Makarba,Furnished,Under Construction,11900000.0,8548.85
4,2288.0,Shela,Furnished,Under Construction,22800000.0,9965.03
3,1460.0,Gota,Furnished,Under Construction,16000000.0,10958.9
4,1567.0,Thaltej,Semi-Furnished,Ready To Move,23500000.0,14996.81
3,1311.0,Vaishnodevi,Furnished,Under Construction,10200000.0,7780.32
4,2095.0,Drive In,Furnished,Under Construction,25100000.0,11980.91
4,2124.0,Vaishnodevi,Furnished,Under Construction,24000000.0,11299.44
4,2125.0,Chharodi,Furnished,Under Construction,21200000.0,9976.47
3,1750.0,Ambawadi,Furnished,Under Construction,15500000.0,8857.14
5,2627.0,Bopal,Furnished,Under Construction,25300000.0,9630.76
4,1810.0,Shela,Furnished,Under Construction,19500000.0,10773.48
4,1902.0,Ambli,Furnished,Under Construction,21000000.0,11041.01
3,1440.0,Ambli,Furnished,Under Construction,19000000.0,13194.44
3,1072.0,Bopal,Furnished,Under Construction,13500000.0,12593.28
4,2124.0,Chharodi,Furnished,Under Construction,21000000.0,9887.01
4,1891.0,Shela,Furnished,Under Construction,18100000.0,9571.66
4,2145.0,Godhavi,Furnished,Under Construction,18000000.0,8391.61
3,2322.0,Gota,Furnished,Under Construction,16000000.0,6890.61
4,1550.0,Sg Highway,Furnished,Under Construction,11500000.0,7419.35
3,1296.0,Vaishnodevi,Furnished,Under Construction,10800000.0,8333.33
3,1500.0,Gota,Furnished,Ready To Move,15000000.0,10000.0
4,1830.0,Gota,Furnished,Under Construction,15300000.0,8360.66
3,1050.0,Chittavan,Furnished,Under Construction,10100000.0,9619.05
3,1210.0,Chittavan,Furnished,Under Construction,10500000.0,8677.69
3,1110.0,Bopal,Furnished,Ready To Move,14000000.0,12612.61
3,1900.0,Satellite,Furnished,Ready To Move,25000000.0,13157.89
4,2960.0,Bopal,Furnished,Ready To Move,14800000.0,5000.0
3,2178.0,Sola,Furnished,Ready To Move,20000000.0,9182.74
3,2645.0,Gota,Furnished,Under Construction,12500000.0,4725.9
4,3790.0,Bopal,Furnished,Under Construction,15100000.0,3984.17
3,1125.0,Chharodi,Furnished,Under Construction,10000000.0,8888.89
3,2745.0,Satellite,Semi-Furnished,Ready To Move,21100000.0,7686.7
3,861.0,Bopal,Furnished,Ready To Move,15000000.0,17421.6
4,1455.0,Bopal,Furnished,Ready To Move,25000000.0,17182.13
4,2585.0,Sardar Patel Ring,Semi-Furnished,Ready To Move,16500000.0,6382.98
3,1386.0,Bopal,Furnished,Ready To Move,12400000.0,8946.61
3,1468.0,Motera,Furnished,Ready To Move,14000000.0,9536.78
3,2013.0,Sardar Patel Ring,Furnished,Ready To Move,11500000.0,5712.87
3,1110.0,Bopal,Furnished,Ready To Move,16000000.0,14414.41
4,1708.0,Godhavi,Furnished,Under Construction,14000000.0,8196.72
3,2550.0,Koteshwar,Unfurnished,Ready To Move,12500000.0,4901.96
4,2500.0,Prahlad Nagar,Furnished,Ready To Move,26000000.0,10400.0
4,1796.0,Paldi,Furnished,Under Construction,21000000.0,11692.65
4,2992.0,Ambli,Furnished,Ready To Move,27500000.0,9191.18
4,2585.0,Sardar Patel Ring,Unfurnished,Ready To Move,16500000.0,6382.98
3,1204.0,Gota,Furnished,Ready To Move,11100000.0,9219.27
4,2610.0,Bopal,Furnished,Ready To Move,17500000.0,6704.98
3,1815.0,Vaishnodevi,Semi-Furnished,Ready To Move,12100000.0,6666.67
3,1237.0,Bopal,Furnished,Under Construction,13300000.0,10751.82
3,1585.0,Iim,Furnished,Ready To Move,12000000.0,7570.98
3,2050.0,Prahlad Nagar,Furnished,Ready To Move,14500000.0,7073.17
3,1572.0,Sg Highway,Furnished,Ready To Move,10500000.0,6679.39
4,1900.0,Ambli,Furnished,Under Construction,20000000.0,10526.32
4,1809.0,Bopal,Unfurnished,Ready To Move,17200000.0,9508.02
3,1240.0,Thaltej,Furnished,Ready To Move,25000000.0,20161.29
3,2700.0,Gota,Furnished,Under Construction,15800000.0,5851.85
3,1250.0,Satellite,Furnished,Ready To Move,11000000.0,8800.0
3,1916.0,Prahlad Nagar,Furnished,Ready To Move,16000000.0,8350.73
3,1850.0,Gota,Furnished,Ready To Move,18500000.0,10000.0
3,1080.0,Ambawadi,Furnished,Ready To Move,11000000.0,10185.19
3,2610.0,Naroda,Furnished,Ready To Move,10500000.0,4022.99
3,2025.0,Bopal,Semi-Furnished,Ready To Move,11000000.0,5432.1
3,1200.0,Sardar Patel Ring,Semi-Furnished,Ready To Move,12000000.0,10000.0
3,2034.0,Memnagar,Furnished,Ready To Move,14800000.0,7276.3
3,2072.0,Satellite,Semi-Furnished,Ready To Move,18000000.0,8687.26
3,1455.0,Gota,Furnished,Under Construction,13000000.0,8934.71
3,1317.0,Thaltej,Furnished,Under Construction,10700000.0,8124.53
3,1120.0,Tragad,Furnished,Ready To Move,10500000.0,9375.0
3,1150.0,Jagatpur,Semi-Furnished,Ready To Move,10800000.0,9391.3
3,903.0,Vastrapur,Furnished,Ready To Move,12000000.0,13289.04
3,1500.0,Vaishnodevi,Semi-Furnished,Ready To Move,16000000.0,10666.67
3,1507.0,Shela,Furnished,Ready To Move,14500000.0,9621.77
3,1200.0,Sola,Furnished,Ready To Move,14400000.0,12000.0
4,3611.0,Makarba,Furnished,Under Construction,21500000.0,5954.03
3,808.0,Shilaj,Furnished,Ready To Move,14000000.0,17326.73
4,1944.0,Bodakdev,Furnished,Ready To Move,15500000.0,7973.25
3,890.0,Vastrapur,Semi-Furnished,Ready To Move,12500000.0,14044.94
5,4550.0,Godhavi,Furnished,Under Construction,18200000.0,4000.0
3,1818.0,Naranpura,Furnished,Ready To Move,11000000.0,6050.61
4,3800.0,Bopal,Furnished,Ready To Move,19000000.0,5000.0
4,1700.0,Shela,Furnished,Under Construction,13800000.0,8117.65
4,1790.0,Shela,Furnished,Ready To Move,17300000.0,9664.8
4,2973.0,Bodakdev,Furnished,Ready To Move,25000000.0,8409.01
4,2100.0,Shela,Furnished,Ready To Move,20900000.0,9952.38
4,2041.0,Shilaj,Furnished,Under Construction,16800000.0,8231.26
4,1815.0,Chittavan,Furnished,Under Construction,13500000.0,7438.02
4,1980.0,Shilaj,Furnished,Ready To Move,24900000.0,12575.76
3,792.0,Bopal,Semi-Furnished,Ready To Move,11500000.0,14520.2
3,1125.0,Paldi,Furnished,Ready To Move,11500000.0,10222.22
3,1800.0,Judges Bunglow,Semi-Furnished,Ready To Move,14500000.0,8055.56
4,2430.0,Bopal,Furnished,Ready To Move,13500000.0,5555.56
4,2973.0,Bodakdev,Furnished,Ready To Move,22500000.0,7568.11
3,1082.0,Vaishnodevi,Furnished,Under Construction,13200000.0,12199.63
3,1107.0,Nirnay,Furnished,Ready To Move,10500000.0,9485.09
3,1560.0,Koteshwar,Furnished,Under Construction,11500000.0,7371.79
3,2253.0,Sg Highway,Furnished,Ready To Move,11000000.0,4882.38
3,815.0,Shela,Furnished,Ready To Move,10500000.0,12883.44
3,2040.0,Bopal,Furnished,Ready To Move,12000000.0,5882.35
4,1900.0,Memnagar,Semi-Furnished,Ready To Move,10500000.0,5526.32
3,1022.0,Bopal,Furnished,Ready To Move,13000000.0,12720.16
3,1900.0,Bopal,Semi-Furnished,Ready To Move,14000000.0,7368.42
3,1860.0,Bopal,Furnished,Ready To Move,14000000.0,7526.88
3,1400.0,Prahlad Nagar,Furnished,Ready To Move,14000000.0,10000.0
3,2115.0,Chharodi,Unfurnished,Under Construction,10000000.0,4728.13
3,900.0,Gota,Semi-Furnished,Ready To Move,10600000.0,11777.78
4,2500.0,Shela,Furnished,Ready To Move,15000000.0,6000.0
3,2115.0,Bhadaj,Furnished,Ready To Move,11600000.0,5484.63
3,1315.0,Satellite,Furnished,Ready To Move,16100000.0,12243.35
3,1150.0,Shela,Furnished,Ready To Move,12600000.0,10956.52
3,1917.0,Paldi,Furnished,Ready To Move,11100000.0,5790.3
4,2250.0,Bopal,Furnished,Ready To Move,25100000.0,11155.56
4,2125.0,Shela,Furnished,Ready To Move,23000000.0,10823.53
3,952.0,Gota,Furnished,Ready To Move,11000000.0,11554.62
4,3200.0,Hebatpur,Furnished,Under Construction,20800000.0,6500.0
4,3600.0,Gota,Furnished,Ready To Move,21500000.0,5972.22
3,1050.0,Sardar Patel Ring,Semi-Furnished,Ready To Move,12100000.0,11523.81
3,2050.0,Prahlad Nagar,Furnished,Ready To Move,11500000.0,5609.76
3,1710.0,Satellite,Furnished,Ready To Move,12500000.0,7309.94
4,1810.0,Shela,Furnished,Ready To Move,18800000.0,10386.74
3,2320.0,Satellite,Furnished,Ready To Move,18000000.0,7758.62
4,1850.0,Shela,Furnished,Ready To Move,25000000.0,13513.51
3,1998.0,Memnagar,Unfurnished,Ready To Move,10400000.0,5205.21
3,3582.0,Tragad,Unfurnished,Under Construction,13000000.0,3629.26
3,1485.0,Gota,Furnished,Under Construction,16000000.0,10774.41
4,2775.0,Bopal,Semi-Furnished,Ready To Move,18500000.0,6666.67
4,1890.0,Shela,Furnished,Under Construction,13000000.0,6878.31
3,1409.0,Sardar Patel Ring,Unfurnished,Ready To Move,11500000.0,8161.82
3,1539.0,Chandkheda,Furnished,Ready To Move,11500000.0,7472.38
4,3150.0,Jagatpur,Furnished,Under Construction,17500000.0,5555.56
4,3515.0,Ambawadi,Unfurnished,Under Construction,25300000.0,7197.72
3,1298.0,Prahlad Nagar,Furnished,Ready To Move,13000000.0,10015.41
4,1820.0,Gota,Furnished,Under Construction,19800000.0,10879.12
3,1899.0,Sola,Furnished,Ready To Move,15500000.0,8162.19
4,2500.0,Bopal,Furnished,Ready To Move,21500000.0,8600.0
3,3843.0,Shela,Unfurnished,Under Construction,24900000.0,6479.31
3,2050.0,Prahlad Nagar,Furnished,Ready To Move,14000000.0,6829.27
4,1700.0,Navrangpura,Furnished,Under Construction,20000000.0,11764.71
3,1700.0,Bopal,Furnished,Ready To Move,11500000.0,6764.71
4,2500.0,Ambli,Furnished,Under Construction,20700000.0,8280.0
4,1553.0,Shela,Furnished,Under Construction,12700000.0,8177.72
4,2700.0,Ambawadi,Furnished,Ready To Move,18000000.0,6666.67
3,1230.0,Ambli,Furnished,Ready To Move,21000000.0,17073.17
3,1395.0,Thaltej,Furnished,Ready To Move,11000000.0,7885.3
3,2781.0,Satellite,Furnished,Ready To Move,23500000.0,8450.2
3,1150.0,Gota,Semi-Furnished,Ready To Move,12000000.0,10434.78
3,1080.0,Satellite,Furnished,Ready To Move,15100000.0,13981.48
3,1900.0,Shela,Semi-Furnished,Ready To Move,10000000.0,5263.16
3,1110.0,Bopal,Furnished,Ready To Move,10500000.0,9459.46
3,1206.0,Satellite,Furnished,Ready To Move,14700000.0,12189.05
3,1125.0,New Cg,Furnished,Ready To Move,12000000.0,10666.67
3,1222.0,Motera,Furnished,Ready To Move,10500000.0,8592.47
3,2160.0,Bopal,Furnished,Ready To Move,13100000.0,6064.81
3,2250.0,Thaltej,Furnished,Ready To Move,13500000.0,6000.0
3,1553.0,Ambawadi,Furnished,Ready To Move,16800000.0,10817.77
3,1200.0,Tragad,Furnished,Ready To Move,11000000.0,9166.67
3,1500.0,Shela,Furnished,Under Construction,14500000.0,9666.67
3,1000.0,Thaltej,Semi-Furnished,Ready To Move,11000000.0,11000.0
3,1500.0,Vaishnodevi,Furnished,Ready To Move,13000000.0,8666.67
4,1665.0,Gota,Furnished,Ready To Move,14000000.0,8408.41
3,1900.0,Satellite,Semi-Furnished,Ready To Move,14000000.0,7368.42
3,1350.0,Gota,Furnished,Ready To Move,11500000.0,8518.52
3,1989.0,Chandkheda,Furnished,Ready To Move,13000000.0,6535.95
3,990.0,Gurukul,Semi-Furnished,Ready To Move,10500000.0,10606.06
3,1134.0,Jagatpur,Furnished,Ready To Move,13000000.0,11463.84
4,4000.0,Vaishnodevi,Furnished,Ready To Move,16000000.0,4000.0
4,2460.0,Sardar Patel Ring,Semi-Furnished,Ready To Move,14500000.0,5894.31
4,1500.0,Bopal,Furnished,Ready To Move,15000000.0,10000.0
3,1250.0,Satellite,Semi-Furnished,Ready To Move,18000000.0,14400.0
5,2515.0,Satellite,Furnished,Ready To Move,16000000.0,6361.83
4,1970.0,Jodhpur,Semi-Furnished,Ready To Move,17000000.0,8629.44
4,1800.0,Judges Bunglow,Furnished,Ready To Move,22500000.0,12500.0
3,860.0,Bopal,Furnished,Ready To Move,10500000.0,12209.3
3,1890.0,Bodakdev,Semi-Furnished,Ready To Move,11000000.0,5820.11
3,1600.0,Sola,Furnished,Ready To Move,15500000.0,9687.5
3,1174.0,Koteshwar,Furnished,Ready To Move,12000000.0,10221.47
3,2781.0,Satellite,Furnished,Ready To Move,21200000.0,7623.16
3,1764.0,Chandkheda,Furnished,Ready To Move,11500000.0,6519.27
3,987.0,Thaltej,Semi-Furnished,Ready To Move,14000000.0,14184.4
4,3800.0,Bopal,Unfurnished,Ready To Move,23500000.0,6184.21
3,1892.0,Makarba,Furnished,Ready To Move,10400000.0,5496.83
3,1336.0,Vaishnodevi,Furnished,Ready To Move,12000000.0,8982.04
3,1135.0,Jagatpur,Furnished,Ready To Move,11000000.0,9691.63
2,1450.0,Naranpura,Furnished,Ready To Move,12600000.0,8689.66
3,1960.0,Navrangpura,Semi-Furnished,Ready To Move,13000000.0,6632.65
4,2475.0,Drive In,Semi-Furnished,Ready To Move,12500000.0,5050.51
3,1775.0,Sg Highway,Furnished,Ready To Move,11500000.0,6478.87
3,1507.0,Shela,Furnished,Ready To Move,18000000.0,11944.26
3,1417.0,Jodhpur,Furnished,Ready To Move,18000000.0,12702.89
3,1120.0,Bopal,Furnished,Ready To Move,11000000.0,9821.43
3,2565.0,Shahibag,Furnished,Ready To Move,22100000.0,8615.98
3,2598.0,Shela,Furnished,Ready To Move,17600000.0,6774.44
3,2598.0,Shilaj,Furnished,Ready To Move,17600000.0,6774.44
3,1050.0,Prahlad Nagar,Furnished,Ready To Move,11600000.0,11047.62
3,820.0,Bopal,Furnished,Ready To Move,12500000.0,15243.9
3,1377.0,Satellite,Semi-Furnished,Ready To Move,12000000.0,8714.6
3,2200.0,Navrangpura,Furnished,Ready To Move,19500000.0,8863.64
3,2495.0,Bopal,Furnished,Ready To Move,20000000.0,8016.03
3,2350.0,Paldi,Semi-Furnished,Ready To Move,25000000.0,10638.3
3,2475.0,Paldi,Semi-Furnished,Ready To Move,22500000.0,9090.91
3,1974.0,Bhadaj,Unfurnished,Under Construction,11200000.0,5673.76
3,1575.0,Prahlad Nagar,Semi-Furnished,Ready To Move,16500000.0,10476.19
2,2268.0,Sola,Semi-Furnished,Ready To Move,14000000.0,6172.84
3,1191.0,Koteshwar,Furnished,Ready To Move,12500000.0,10495.38
3,1063.0,Jagatpur,Furnished,Under Construction,11700000.0,11006.59
3,990.0,Chandkheda,Semi-Furnished,Ready To Move,12200000.0,12323.23
5,5859.0,Naroda,Furnished,Under Construction,20000000.0,3413.55
3,2598.0,Shela,Furnished,Ready To Move,16200000.0,6235.57
4,1594.0,Judges Bunglow,Furnished,Ready To Move,25000000.0,15683.81
3,2538.0,Ghatlodiya,Semi-Furnished,Ready To Move,17500000.0,6895.19
3,2340.0,Naroda,Furnished,Ready To Move,12500000.0,5341.88
3,1568.0,Shilaj,Furnished,Ready To Move,10500000.0,6696.43
3,1467.0,Satellite,Furnished,Ready To Move,15100000.0,10293.12
3,1224.0,Chharodi,Furnished,Under Construction,12400000.0,10130.72
